"562","20131115","","1","2","3","on November 15, 2013","ADBL5R1TXRZX0","Book was TINY! Not too happy with it","the book was TINY!  like the size of a 4&#34; x 6&#34; index card.  I thought for $5.99 is would be the size of at least 8&#34; x 8&#34;."
"563","20131113","","5","0","0","on November 13, 2013","ASES4LU7WKYC","Great accompaniment to the Hungry Caterpillar book","SOOO cute...goes perfectly with the Hungry Caterpiller book...probably more for baby rather than toddler but can be used to accompany the story of the Hungry Caterpillar when read and experienced...good present"
"564","20131111","","5","0","0","on November 11, 2013","A2IW3TIYBJOOYD","educational","great book; cant wait to read it to my 2 yr old grand daughter.  very well detailed for a young age"
"565","20131111","","5","0","0","on November 11, 2013","AS3CASVITACM4","Amazing, a great favorite!","I used to read this book as a child and loved it. So it is easy to see why I would want to by this for my 3 year old! This has to be one of his favorite books and wants to read it with me several times a day. It is very sturdy and just as I remembered. I would recommend this for anyone that wants a fun book to read with!"
"566","20131111","","5","0","0","on November 11, 2013","A1ZU5FCUTPNZ1U","We love The Very Hungry Caterpillar!","One of my all-time favorite children's books!  Not only is the story just plain old cute, it also teaches days of the week, counting, basic life cycle of the butterfly, and is also good for helping children sequence events in a story.  I also love Eric Carle's distinctive illustrations."
"567","20131110","","5","0","0","on November 10, 2013","A12MQB0CEU0T2O","Great for toddlers","Granddaughter loves it, so I love it.  Board book great for teething toddlers, they can do only a little damage"
"568","20131110","","4","0","0","on November 10, 2013","A3NYG02991NZ8A","A great children's book","My granddaughter has a copy and loves it.  I thought it would be a great supplement to a shower present, but  wish it was a larger book."
"569","20131109","","5","0","0","on November 9, 2013","AZ1COK4G2REKK","Everyone should own a copy of this book.","This is a children's classic.  You can't go wrong with this story.  Kids really enjoy the variety of page shapes and the holes from the caterpillar."
"570","20131104","","5","0","0","on November 4, 2013","A3W1CPJHI7ZD35","Great Story","Awesome exactly what I wanted and came on time for the bed time story that day, Product comes as shown on the page. Great Seller."
"571","20131103","","5","0","0","on November 3, 2013","A7DUY3R1MHICQ","Top-notch book for babies.","I give this book as a baby shower gift so very often. Every kid needs a good book, and board books are great for babies. This one has great, engaging illustrations, teaches numbers, fruits, days of the week and has the &#34;surprise&#34; butterfly ending. My 10-month-old loves sticking her finger in the holes."
"572","20131103","","5","2","3","on November 3, 2013","A14XL5MKLPDD8E","Great service and Great book!","Great Book!  I received exactly what I expected and am  very please with the condition of this book when it arrived.  We love all of Eric Carle's books."
"573","20131103","","2","0","0","on November 3, 2013","A1SYDPO1OYFM8U","Not much to this and I guess I was expecting a bit more.","Too small.  Not much of a story but may be okay for beginning reading.  Over too soon.  Would not recommend."
"574","20131102","","5","0","0","on November 2, 2013","A8LG33IPIFW1L","A Favorite in Our Home","I don't know any young child who doesn't love this book!  Our copy has been read over and over again."
"575","20131102","","5","0","0","on November 2, 2013","A1HMVUF0C8F78H","Board Books for Babies!","I bought this book for a baby shower.  Board books are great for babies and Eric Carle is one of my favorite authors."
"576","20131102","","3","0","0","on November 2, 2013","A20QTH0FZ7X0U","Make sure you see that this is a mini book","The story is great, but I wish we saw the description where it says mini. It was our fault, but disappointing opening the package to find such a small book that a child will most likely destroy. Ended up reordering the same book but larger."
"577","20131031","","5","0","0","on October 31, 2013","A22BAUES1TIZS6","Must Have","As a child I loved this book and now I get to read it to my daughter.  I purchase the board book so she can handle it herself and I don't have to worry about her ruining it.  Well worth it."
"578","20131031","","5","0","0","on October 31, 2013","A3KTNQPXDQW9RJ","It's a classic!","This is just such a wonderful book to read to a child. The theme of growth and metamorphosis, the vibrant colors, opportunities for learning counting, days of the week, night and day, the many foods the caterpillar eats... I could go on.<br /><br />The board book construction has weathered the ravages of my toddler nicely; we can read over and over about the foods the caterpillar eats through without fear the book itself will be eaten.<br /><br />I remember loving this book as a kid, reading it to my students, and now reading it to my son."
"579","20131029","","3","0","0","on October 29, 2013","A14ANXXFV8JUWY","really tiny","I guess I could have read the description closer but the mini part really does mean mini. That's good or bad depending on your needs. Other than that the art is the same as other editions."
"580","20131028","","5","0","0","on October 28, 2013","A105PUF8PXZH17","a classic book","I loved this book as a child so I bought it for my 2 year old. She loves sticking her fingers in the holes."
"581","20131024","","2","0","0","on October 24, 2013","A29UIRTDEX346P","This is a VERY small book","This book is a classic and the story is GREAT but the size of this book is very small.  Hard to read the tiny print."
"582","20131024","","5","2","3","on October 24, 2013","A224YZZJQ5T9G6","If introducing this book to a baby, make sure to get the board book","We all know and love this classic book. Of course we want to read it to our wee ones. But if you're going to be reading it to a baby still going through the &#34;Super Interactive Reading&#34; phase that involves smacking the book, please do yourself a favor and get the board book. At some point your lovely hardcover (or worse, paperback) will get ripped and that will be sad. No concerns with the board book!"
"583","20131023","","5","0","0","on October 23, 2013","A2XEO5SX3YTE3I","cute book","This book is very cute and perfect for a toddler up to 1st grade. It teaches children how caterpillars evolve into butterflies!"
"584","20131023","","5","0","0","on October 23, 2013","A2ZBMY4GKJ3DMQ","Baby board book","I love Eric Carle's books! I purchased this one for 2 baby showers and my grandchild. A picture was taken of her placing her little finger in the holes of the foods the caterpillar ate through. Precious! She loves books and she is only 10 mon. old."
"585","20131022","","3","0","0","on October 22, 2013","A1ML5NVNCJCNLC","small","It is a cute book and toy, just know that it is a mini book, not full sized, it is a board book"
"586","20131021","","5","0","0","on October 21, 2013","A2LFILFQAOS2DW","Love this book!","All three of my kids adore this book.  We lost our first copy so I purchased another for baby boy.  It is a sturdy board book."
"587","20131020","","5","0","0","on October 20, 2013","A1EKLEY3I2YBK7","I like it","I love the gift - and it was a fair price and was appreciated by the person who received the gift."
"588","20131019","","5","0","0","on October 19, 2013","A8K5YXT4SPPPD","Favorite book of my 1 year old nephew!","One year old nephew loves this book!  Goes to bed every night clutching it begging mom n dad to read it to him!"
"589","20131018","","5","0","0","on October 18, 2013","AGNHR40JQARSR","great","I got this for a christmas present so I havent givin it to my child yet, but I ordered this because I learned out to read out of this and hoped this would help my youngest also learn how to read. This book was shipped with another item and they both were in great condition."
"590","20131017","","5","0","0","on October 17, 2013","A3HEDKV5E5JNNM","Love it!!!  Great kid book!!","I absolutly love this book. It is wonderful for children as well. This is a great way for kids to learn what happens to a catipillar in a fun and creative way. The pictures and the colors enhance the book tremendously and thats what i love the most about it. We loved it so much for our pumpkin parade we made a hungry caterpillar out of small pumpkins!!  We won first place!!!  Highly recommend."
"591","20131015","","5","0","0","on October 15, 2013","A15GA5190F2KIO","Beloved Classic","A true classic that lives on today.  This was part of a Very Hungry Caterpillar themed gift I gave to a 3 year old who absolutely loved it!"
"592","20131014","","5","0","0","on October 14, 2013","A3CEEAFSJ5Y4OX","a wonderful classic","We are due to have our first baby at the end of the year and I was so happy to buy this book and know that I will be able to read it over and over again to our little munchkin!"
"593","20131014","","5","0","0","on October 14, 2013","A3NIMV07N8DIYK","Giant board book edition- perfect for any at home library","The book was perfect. I was originally going to buy the big hardcover book but I'm glad I went back and ordered the giant board book instead. Besides the fact that the board book was $33 cheaper, it is def easier to maintain than the hardcover.<br /><br />I used it for story time at my sons first bday party (Very Hungry Caterpillar theme) and it is the perfect size to standup on my lap and for all the kids to see the pictures. Also it comes with a mini stuffed caterpillar that my son loves to play with.<br /><br />Great buy!"
"594","20131013","","5","0","0","on October 13, 2013","A19M63FCPVU143","Eric Carle is wonderful","Love  this book, have for always.......gave board book to my granddaughter at an early age.....she just celebrated her 2nd birthday and i bought this one for her."
"595","20131012","","4","0","0","on October 12, 2013","A1TWUKLBAUD5KS","Grandson loves it.","I bought this book because my autistic grandson is crazy about the movie. The book generated excitement and he turned each page and &#34;read&#34; the words because he had memorized it from watching it so many times. He ticks off all the foods the caterpillar ate on Saturday with no problem, while I have trouble remembering them."
"596","20131012","","5","0","0","on October 12, 2013","A2I2SZ4V148WQX","Love this book","This is a great book for learning counting, vocabulary, and a bit of science in a very fun and colorful way. One of my grandson's favorites."
"597","20131011","","3","0","0","on October 11, 2013","A1GL9S76S63F2H","Good read","Pretty good. Did not expect the size of the book to be so small however. Perhaps the dimensions of the book could be provided."
"598","20131011","","5","0","0","on October 11, 2013","A28TYIUKNNEF3R","Glad to share a childhood favorite with my daughter","I loved this book as a kid! I'm so glad I can now share it with my daughter. I like the fact that it's a board book so it's easy for my baby to handle. The smaller size is good to because we can take it places and it won't take a ton of room in the diaper bag."
"599","20131010","","5","0","0","on October 10, 2013","A32CBCCNUCBO6R","The Very Hungry Caterpillar is  a classic , even in New Zealand but also ridiculously priced here.","Thrilled to able to purchase this on line - fascinating for all children, and a timeless favourite. Loved by my children and now my grandchildren."
"600","20131010","","5","0","0","on October 10, 2013","A3NS5MTRTGXSV0","Great book","Wonderful addition to the kids library!  Great book for 3 year old and 6 year old to read to her as well."
"601","20131008","","5","2","3","on October 8, 2013","ACABSLRSDYYE5","Hungry for more of Eric Carle","I never read this book to my own children. Somehow, we missed it. However, it became a great favorite in my grandson's library and we have read it time and time again. The cycle of life, from egg, to caterpillar to cocoon and finally butterfly is taken step by beautiful step. Carle's gentle humor makes the insect a personality filled with wonder at his own growth. Reading it together, I love to build the tension until the ending , when the cocoon changes into a wonderful new creature. We have a new love for our flying friends now, and have even grown our own butterflies. It was as wondrous as reading this book."
"602","20131007","","5","0","0","on October 7, 2013","A25HVKYIZSDLKJ","Very Hungry","I didn't realize how small this book is! However, it still is one of my favorite books and I'm glad my son has it."
"603","20131006","","5","0","0","on October 6, 2013","AKBO0L8CUE13P","cute","This is part of my first grandchilds book collection. It is a cute book. Sturdy, well made book. We are looking forward to reading this to her:-)"
"604","20131005","","5","0","0","on October 5, 2013","A10949EVMWY7PC","i love this book","I'm sorry this is so late in coming, but I wanted to say thanks for book and the timely shipping. This book was one of several that I took with me on a missions trip to Jamaica this past August for the children there in the village of Harmons. Your book will go a long way to make many children very happy. Thank you again."
"605","20131005","","5","0","0","on October 5, 2013","A1OPJQAQFDN10I","I loved it, my three year old loved it...","...and now my one year old does too! This is a genuine classic that should be on every child's book shelf. We bought the version with the caterpillar soft toy, they both shouted with recognition when they first saw it but to be honest it's the counting, the progression from left to right and the ultimate double page transformation to (spoiler alert) a butterfly that wins them over every time.<br /><br />A true classic!"
"606","20131005","","5","0","0","on October 5, 2013","AFAW97H9N9DEJ","Classic","My boys love reading this book with me and I love that I can share something that I enjoyed as a kid."
"607","20131004","","5","0","0","on October 4, 2013","A39QQGV1VQBBCS","Great butterfly book fr  kids!","*  * Great book for kids and helps them understand the beauty and growth of caterpillar to butterfly. Highly recommend!"
"608","20131003","","5","0","0","on October 3, 2013","A1GL58PXQJOQKM","An all-time favorite","We read this to our kids until the cover came off.  Bought this as a gift for a new nephew."
"609","20131003","","5","0","0","on October 3, 2013","A1VJBBQOEFRKJ9","Love","I read this book when I was young and had to get for my son. We love it. I can now recite the whole book without looking at the pages. :)"
"610","20131003","","5","0","0","on October 3, 2013","A3FGTHDZLKDR6N","The Very Hungry Caterpillar","This book was bought for our daughter about 25 years ago and always loved by her.  Now we bought this book for our 2 year grandson who loves it just as much!  Recommended!"
"611","20131003","","5","0","0","on October 3, 2013","AJQ4JGDMXB1VW","What's not to love, folks?  It's Eric Carle!","The caterpillar eats everything, the baby eats the book.  Win-win.  (Went with the board book.  Good choice for the teethers.)"
"612","20131003","","1","2","3","on October 3, 2013","A3N72PQTO581K0","Disappointed","I was bummed.  I thought it was like the other board books (the real book but in smaller form)<br />You can't even read the writing in this when you are playing with the little one"
"613","20131002","","4","0","0","on October 2, 2013","A166YP5HNNV7QB","Can't go wrong with a Classic","this is a classic book.  Durable for a baby and a young toddler.  Nice addition to any library for a kid."
"614","20131002","","5","0","0","on October 2, 2013","AI66CEZMGB310","Great book","The book was in good condition like described and it came within the amount of time states when I ordered."
"615","20131001","","5","0","0","on October 1, 2013","A361PR5UO9MPPD","Classic book","This is a classic book for any kid.  This version has the little finger holes to help show how he's eaten through all the food."
"616","20130930","","5","0","0","on September 30, 2013","A2RX1JTBIIB4T7","A classic","I remember as a child reading this book so when I came across this book online I knew I had to purchase it for my boys."
"617","20130928","","5","0","0","on September 28, 2013","ABRSDV5WL3PLA","Love this book","This book is a childhood favorite of my daughters and I now get to share this book with my granddaughter"
"618","20130927","","5","0","0","on September 27, 2013","A1R2HWSF1YQ7IQ","For niece","Great all time children's book, sturdy hardcover. It was a great present to add to her book collection. Speedy delivery."
"619","20130926","","5","0","0","on September 26, 2013","A1F0I600NJVGHH","An old favorite","This is the board version. It is a smaller, sturdier book with the same great story for the little ones."
"620","20130926","","5","0","0","on September 26, 2013","A115SU4U83FCI1","Fun!","You can't miss with Eric Carle and this is one of his best.  Good story beautifully illustrated and great for a variety of ages."
"621","20130924","","5","0","0","on September 24, 2013","AJ4WH7TNMIIEW","A must!","This is a classic that my son enjoys and it teaches them about counting in a very simplistic way. Love it!"
"622","20130922","","5","0","0","on September 22, 2013","A3802VQLFS00C9","Cute book!","Very cute classic story.  My son loves the colors of the images.  Great addition to your babies or kids library."
"623","20130922","","1","0","0","on September 22, 2013","A1HMOSMBEAOI8U","We love Eric Carle","This is another great educational nature book for little kids. We purchased our kids' favorite books for a niece's baby shower &#34;baby's first library&#34;. Eric Carle is one of the best."
"624","20130921","","4","0","0","on September 21, 2013","AOVWYTHMOHZHO","Not quite what I expected","This mini book was a lot smaller than I expected, but good quality. The size is such that I can slip it into my handbag and have a book for the grand kids when we are out and they need something to keep them occupied."
"625","20130921","","5","0","0","on September 21, 2013","AVAURNP09XBTX","Hungry Caterpillar","Invited to a baby christening I wasn't sure what to bring. I new the little guy would never want for clothes and money didn't seem right. So I bought the Melamine Dish set, the Hungry Caterpillar book and bean bag toy. Hit gift! have heard from mother how much he loves the set and from others that they too gave the gift (or similar) . Oh and the items are fantastic."
"626","20130920","","5","0","0","on September 20, 2013","A33BU8Y0PGBFJK","Classic!!","I don't know who wouldn't love this book. I've been a nanny for 15 years and this has always been a favorite for the children I've cared for--I loved it as a kid. Really fun book and so colorful."
"627","20130920","","5","0","0","on September 20, 2013","A37VD8II1OSJOP","My 15 month old loves the book","My son is almost 16 month old and he just loves this book. Everyday when I read to him, I pretend to ask him to find the book and he bring me the book with joy. Then we sit together and I starts to read it to him. He flips the pages for me and does not want me to turn the pages. When I get to the pages where the catterpillar eats apples/orages/starawbaey, there is a hole in the middle of the fruits that it eats. He tries to stick his tiny finger into it and delights. At the end where the catterpillar turns into the butterfly, my son wides his hand and mimics that it turned into butterflys. He really enjoys the book very much. I have this book for him almost three month, he still loves it. Its a great book. Its a short book which is good for his age as he has a short attention span."
"628","20130920","","5","0","0","on September 20, 2013","A2IM5WCUGYSDCB","Educational","Simply adorable.  The book teaches the stages of life for a caterpillar, the days of the week,  different foods, what over eating causes - fat, and the final stage of becoming a butterfly."
"629","20130919","","5","0","0","on September 19, 2013","A3SOJPBW2ODB2","Caterpillar and more","This book is amazing, cant wait to have the opportunity to use it, and all its great activities! :-) Love it"
"630","20160122","","5","0","0","on January 22, 2016","A31073YCJF1N8D","Five Stars","Just like the orginal"
"631","20160121","","5","0","0","on January 21, 2016","A12OJBU65XQLL1","Can't go wrong with this Author. A real masterpiece ...","Can't go wrong with this Author. A real masterpiece by Carle, alongside The Grouchy Ladybug, The Very Busy Spider, and The Very Lonely Firefly. My niece really loves his work."
"632","20160121","","5","0","0","on January 21, 2016","A3BW1Z6E5O49A3","Five Stars","A classic!"
"633","20160121","","5","0","0","on January 21, 2016","ASML13MZQKYBB","Beautiful book! I love the cut-outs and the bright ...","Beautiful book!  I love the cut-outs and the bright pictures.  This book is a classic for children."
"634","20160121","","5","0","0","on January 21, 2016","A2EM4TH5AFSSOG","Five Stars","Great kids book"
"635","20160120","","5","0","0","on January 20, 2016","A1129ONLZ0FD0A","It is the perfect length to get read a couple times at bedtime ...","I got this book for my toddler. She LOVES it. It is perfectly sized for little hands. And it is made of the heavy board book material to keep her from ripping it up and I am able to wipe it down when little, sticky fingers get a hold to it. It is the perfect length to get read a couple times at bedtime and still keep the Littles from delyaing bedtime too much. I also love that it is helping her count by counting how much the caterpillar eats. I would definitely buy this as a gift."
"636","20160120","","5","0","0","on January 20, 2016","APFR2QNEYYO3","Five Stars","My 3 1/2 year old son is obsessed with this book."
"637","20160120","","5","0","0","on January 20, 2016","A3B8KN54EVR5FE","Pages clean right off.","What's there to say about this? The book is a classic and is super cute! I hope to raise my children with this little book. It also has thick pages that are filmed over so if a baby sucks on it, they clean right off."
"638","20160119","","5","0","0","on January 19, 2016","A380V20PDINMBY","Five Stars","this is one of children fav. books."
"639","20160118","","1","0","0","on January 18, 2016","A2UJ553YVX9JMY","I ordered this book for a baby shower and it ...","I ordered this book for a baby shower and it showed up late and ripped up despite the fact that I bought it &#34;new&#34;"
"640","20130919","","5","2","3","on September 19, 2013","A2KIORBP8ECEGS","The Very Hungry Caterpillar","The very Hungry Caterpillar is one of the best learning books for young children.  They learn how to count, numbers, colors, fruit names, science concepts and most of all.... how a butterfly is formed.<br />I have used this book in my classroom for many years.<br />Thank you, Eric Carle"
"641","20130918","","5","0","0","on September 18, 2013","A2I1FOPCPQ19UY","Another winner","Again, this is a classic, proven through time and many many toddlers to be one of their very favorite story books.  Certainly this is so with my great-grandchildren."
"642","20130917","","5","0","0","on September 17, 2013","A1G7P69LWXW1VW","Baby loves it... so mama loves it!","A must have...<br />It looks durable even tho our baby doesn't really play with it (bed time isn't really the best time to play) she does grab it and loves the bright colors and the holes! She's 11 months and we have been reading this book to her every night for almost 2 months now. She still gets excited when it becomes a &#34;beautiful butterfly&#34;!<br />The size of the book is perfect for an infant to hold it. (7&#34; x 5&#34;)<br />Best $5 ever spent ;)"
"643","20130917","","5","2","3","on September 17, 2013","A2HWB2UKI5GRCY","Board Book Version Rocks for Toddlers","We first feel in love with the regular hard cover version of this classic. The story has bright colors, fun sensory holes for tiny fingers to explore, simple plot lesson on metamorpheses, counting, days of the week, nutrition moral and food identification. It's been a family favorite. I wanted to give some new moms this book as a gift (with cute stuffed caterpillars I found at Dollar Tree). I knew I'd find the best deal for the book on Amazon.com, so I took a risk ordering this smaller copy. It is small (slightly bigger than a dollar bill), but perfectly appropriate for the baby/toddler audience! It can become that special book that travels to the car, pack n play or fits in your purse for an errand. This is a satisfying purchase for my gift."
"644","20130915","","5","0","0","on September 15, 2013","A20LMP267H3QGC","Kids love this!","I have read this in my daycare for years and it is always a favorite. I bought this one for a baby gift to help build a toddler library."
"645","20130915","","3","2","3","on September 15, 2013","AIGAJ59M4C7QV","Didn't realize it was a mini book","While I appreciated the cost, I did not realize I was ordering a small book. Read more thoroughly than I did."
"646","20130913","","5","0","0","on September 13, 2013","AK7PQG0W6ZYH2","Way too Small","I had no idea this book and the font would be soo small. It was a fun ready for my little son but since he wears glasses that font size has been a bit of a challenge. I would ensure a large print for anyone willing to purchase this book."
"647","20130913","","5","0","0","on September 13, 2013","A1L72COPU3JB12","Hardback","My children over the years beat up the paperback copy.  Now we can start eary with the grand children with the hardback book!"
"648","20130912","","4","0","0","on September 12, 2013","AT15GXIZ2UO53","interesting books","i bought it based on the review. when the book is here, my kid loves to flip the page seeing caterpillar moving from one hole to another hole. she feel excited and now she can tell me one apple, 2 plums!"
"649","20130912","","5","0","0","on September 12, 2013","A26NIL6DKTLL9T","Love it","I used to read this to my sons when they were little. Now I am in charge of the parenting center at the Rockville Correctional Facility and wanted it on hand for incarcerated Moms to read to their visiting children. If possible I would like to know where I may get books in bulk for low shipping rates, as these come out of my pocket."
"650","20130909","","5","0","0","on September 9, 2013","A36VZ1OU4UN3M9","Hungry Caterpillar","This  again is one of those classics that shares a wonderful message and should be in every children's collection. Recommend"
"651","20130909","","5","0","0","on September 9, 2013","A2GZFIJ2EIJI7X","Better than Expected for the low price of a Classic!","Many have said what I'm about to say, but there's a few that disagree so I figured I'd throw my 2 cents in... just in case someone stumbles over my review. I BOUGHT THE BOARD BOOK, NOT HARDCOVER!<br /><br />To start, I bought this book for admittedly odd reasons. My daughter is a 'pig,' she is about to have a butterfly party and I needed about $4 more to get free shipping. I knew of this classic, but didn't remember it.<br /><br />SIZE/STYLE: It isn't a bad size at all!? It says 5x7 and I didn't measure it, but I think that's about what it is. Micro? Smaller than a dollar bill? No, but those reviews I saw were from 2009 on the hard cover version which is more money. So if it really was that small, yeah, rip-off! This one is just right for little hands and I actually prefer to buy board books because I don't like ripped pages!<br /><br />STORY: I was very impressed with the learning of the book. Counting, days of the week, and what the caterpillar should be eating!<br /><br />BOOK: I loved the little tabs in the book to bring the kids into it, and the holes in the pages like the caterpillar ate it!<br /><br />Very happy with this purchase. Just over $5 for a classic book that had neat features for young kids!"
"652","20130909","","5","0","0","on September 9, 2013","ADF3NSXSA5XMI","Love","This is such a cute little book and I am so happy we added it to our little boys collection. I loved it when I was growing up and I hope he will too."
"653","20130907","","5","0","0","on September 7, 2013","A3STZXUHK6D7CD","Timeless, beautiful, was magical for my kids.","Gave this with a knitted caterpillar to my first grandchild - visually stunning book that all of my 3 (now adult) kids loved."
"654","20130907","","5","0","0","on September 7, 2013","A1ZA3IAMFQA155","Cute hardback","This is a cute hardback - easy for little hands to hold and enjoy.  Classic story, try getting the stuffed animal to make the story come alive."
"655","20130907","","3","0","0","on September 7, 2013","A3COP9KHXJKRG","Black marks","This one had a couple of large black magic marker lines on the bottom of the closed pages which makes the book look like something is wrong with it."
"656","20130906","","3","0","0","on September 6, 2013","ALYMB3IPKOWAI","good description of what caterpillars do","This book will help children understand the life and activities of some of the funny crawly creatures they see outdoors. The illustrations are good, but it's hard to get excited about them or about the text."
"657","20130906","","5","0","0","on September 6, 2013","A3AOHG0WVPC7HF","Very Cute Book","My 4-year old daughter loves this book. She wants to read it every night. I like that it's a storybook so it's durable. I would recommend this book to parents of preschoolers."
"658","20130903","","5","0","0","on September 3, 2013","A3A63TGHMFOXKI","LOVE IT!","I got this book for my kids, as they are in a huge book stage. I got the board book because they are ages 3 and 1, so I thought it would last longer! They LOVE the book! I get requested to read it multiple times a day! It is perfect for my 3 year old to go alone with and count with!"
"659","20130903","","5","0","0","on September 3, 2013","A2836MTQ9Y9V1M","Very Well Done!","My one-year-old son reaches for Eric Carle's 'Very Busy Spider' again and again but he is coming to really enjoy this one as well.  He is still a little too young to understand that the butterfly IS the caterpillar from the previous pages but he loves counting the fruits eaten and especially loves the page with all the other foods.  This book is one he will enjoy for many more months especially after he has a better understanding of the story."
"660","20130901","","5","0","0","on September 1, 2013","A1PBFWITJISAJS","Great","This product was delivered exactly as I expected. I am very happy with this item and look forward to giving it as a gift."
"661","20130831","","5","0","0","on August 31, 2013","A39T8MKTQR0H8D","It was great, my daughter enjoyed reading it.","It was great, my daughter enjoyed reading it.<br />The selection of the creature is highly symbolic of our lives. With patience, a crawling creature could one day fly!"
"662","20130830","","5","0","0","on August 30, 2013","A192IIDA8H67LL","Great book!!","Love this classic children's book. The board book is exactly what I wanted. It is the perfect size, not small at all, and a wonderful story."
"663","20130830","","5","0","0","on August 30, 2013","A1JPYV6QYJPER1","Great colorful book.","I think all children should have this book. My three month old baby loves me reading this book to her.  She seems to love the color and of course my sounds affects reading this book to her."
"664","20130829","","3","0","0","on August 29, 2013","A332QNM8PJLPC4","Small book","I was thinking this was a great deal but was a little disappointed when it came and it was a tiny little book.  I'm keeping it for a diaper bag book but buyer beware you're not getting the full size thing."
"665","20130829","","4","0","0","on August 29, 2013","A31MOBTB004O9N","As good as I remembered","I had this book for my children when they were little.  My grandson enjoyed the holes in each page created by he caterpillar eating"
"666","20130829","","5","0","0","on August 29, 2013","A1XEGL8ZGBP2FN","EVERY KID SHOULD OWN THIS BOOK","MY KIDS HAD THIS BOOK WHEN THEY WERE SMALL. THEY ENJOYED IT SO MUCH. IT WAS ONE OF THEIR FAVORITES. SO NOW I GOT IT FOR MY GRANDDAUGHTER AND SHE SEEMS TO LOVE IT TOO."
"667","20130828","","4","0","0","on August 28, 2013","ADJFATCDISKAM","Love this!","Loved this book as a child and now my child loves it just as much as I do! She even had to get a toy that was a caterpillar!"
"668","20130828","","5","0","0","on August 28, 2013","A3NRQ8CJH8RY0P","Classic Book","Great book by a great author. Kids everywhere love this story and appreciate it's simplicity and bright colors. Only negative is probably me picking nits, but butterflies form a chrysalis - not a cocoon. Great story, though."
"669","20130827","","5","0","0","on August 27, 2013","ANZCH9LMWH6RZ","Love this book!","This book is super cute. My child loves looking at the beautiful pictures. I would recommend this book. Thank you."
"670","20130826","","5","0","0","on August 26, 2013","A164UCEYPJZCMF","LOVE this book","I just HAD to have this book. My parents read it to me when I was a kid, and I really wanted to read it to my girl. The price here on amazon is great! The book sells for $14 at chapters."
"671","20130826","","5","0","0","on August 26, 2013","A2VSDQJEK9QVK7","Classic Book in Board Book Form","I have a ten month old daughter who loves books but she easily destroys them. I was really glad to find this classic in a board book form so she can play without completely damaging it."
"672","20130825","","5","0","0","on August 25, 2013","A2GNACPHKBDNR0","This is a classic","I bought the board book for my 18 month old granddaughter.  She loves it.  We read it over and over."
"673","20130825","","5","0","0","on August 25, 2013","A1UYR0VC6TZNMR","EXCELLENT BOOK","This book is simply great. It has helped my son (2 1/2) with counting and identifying pictures and the concept of reading a book. The different size pages (and the holes) make the reading fun."
"674","20130824","","3","0","0","on August 24, 2013","ABJCMUQ6IPK62","okay, but not a must have","This wasn't the best book for my little man, the cloth books and interactive books that are available are much more interesting and cost about the same"
"675","20130823","","4","0","0","on August 23, 2013","A3CB6LZQR7KPOW","Liked it very much","Kids love the book so much they try to eat it!<br />Seriously, it is done very tastefully, real hard cover, the holes the caterpillar made in the fruit are funny, and the colors are great."
"676","20130820","","2","2","3","on August 20, 2013","A1PF7EMFO01QVB","Disappointed","I had not looked at the specic specs of the book and thought that it was the regular version. When the book arrived it takes a magnifying glass to read the text it's so small. Needless to say I was gravely disappointed!"
"677","20130820","","5","0","0","on August 20, 2013","A1UH051MWYC0E0","Sweet and Colorful","Perfect book for all ages and the boardbook is great for infant and toddlers as well.  Great story, colorful and beautiful classic illustrations."
"678","20130819","","5","0","0","on August 19, 2013","A1ZBXC4PYHGFOQ","Great kids story","My son just loved this book when I read it to him. It is a good bedtime story for any toddler. Good, simple pictures."
"679","20130818","","5","0","0","on August 18, 2013","A1MQPPQYBHYN2A","Classic","Always a favorite book! Eric Carle is a master at simple story, imaginative subjects and vivid illustrations. This was my choice of books for a baby shower gift when it was suggested that we give a favorite book instead of a card."
"680","20130817","","5","0","0","on August 17, 2013","A3PPHSO3KX51PC","A classic for children","This smaller board book is great for the smaller hands.  The story line can be used to teach several topics such as science, counting, sequence. My students loved this book."
"681","20130817","","4","0","0","on August 17, 2013","A170ZTKTKZ8LL4","My fault that im not 100% happy with this!","I meant to order the big book and was on such a tight budget didnt see that this was a mini book it was a birthday gift for my daughter so I had to last minute spend over $18 on the big hard book"
"682","20130816","","5","0","0","on August 16, 2013","A3H80XCTPJD83S","wonderful book","This is one of my daughters favorite, it helps with colors, numbers, and days of the week. It's good to read to your kids as often as you can and this book will help interest them."
"683","20130815","","5","0","0","on August 15, 2013","A3KH2Z1R7524Y8","Fun for the Little Ones!","This is a classic for little ones.  Purchased for my friend's son who is a toddler (3) and I also use as an introduction to a butterfly/caterpillar lesson with Kindergarten.  If your a fan of Eric Carle you definitely won't be disappointed!"
"684","20130814","","5","0","0","on August 14, 2013","A1KHZZRPTWHM6X","Love","This this book! my daughter loved it so much, it was the theme of her 2nd birthday party!  The colors are bright, and the book seems to be holding up to our constant use."
"685","20130814","","5","0","0","on August 14, 2013","A2PBQNWBWGAMED","Classic for a 2-5 yr. old","The book was enjoyed really by kids of all ages.  Great to teach counting, and sequence.  Nice teaching book for our home."
"686","20130813","","5","0","0","on August 13, 2013","A3O4W8D596UXM8","great story","Loved and wanted this book for the collection for our grandchild. I loved it as a kid<br />even myself, what kid doesn't??"
